sentence identification	TechTool	0.97	0.00	0.01	0.02
underspecified relation	other	0.31	0.00	0.63	0.06
dice	TechTool	0.47	0.14	0.25	0.14
cause-effect information	other	0.01	0.00	0.74	0.25
client\/server architecture	TechTool	0.83	0.01	0.16	0.00
claim readability	other	0.00	0.00	0.54	0.46
segmentor	TechTool	0.74	0.07	0.08	0.10
binary branching	TechTool	0.93	0.00	0.06	0.01
block analysis	TechTool	0.90	0.00	0.02	0.08
human judge	other	0.05	0.11	0.79	0.04
noun phrase syntax	Linguistics	0.04	0.85	0.00	0.10
interface notation	TechTool	0.94	0.00	0.06	0.01
speech recognition errors	other	0.02	0.00	0.96	0.01
maximum likelihood method	TechTool	0.58	0.00	0.00	0.42
informatio n presentation	other	0.20	0.00	0.77	0.03
word-level model	DSMMM	0.01	0.01	0.00	0.98
semantic class	other	0.10	0.31	0.35	0.24
case frame instantiation	TechTool	0.91	0.02	0.01	0.06
evidence combination	TechTool	0.89	0.02	0.09	0.00
gaussian mixture approach	TechTool	0.98	0.00	0.00	0.02
semantic representation language	TechTool	0.72	0.09	0.07	0.12
acronym matching	TechTool	0.92	0.00	0.00	0.08
ltag formalism	TechTool	0.97	0.00	0.01	0.01
mt system building	TechTool	0.98	0.00	0.01	0.01
textual genre	other	0.01	0.46	0.51	0.02
crosslingual bootstrapping	TechTool	0.99	0.00	0.01	0.01
web sampling	TechTool	0.87	0.00	0.00	0.12
phrasestructure grammar	Linguistics	0.20	0.42	0.15	0.23
phrase recognition and reduction	TechTool	0.86	0.00	0.05	0.09
partial disambiguation	TechTool	0.97	0.00	0.03	0.00
phrase induction	TechTool	0.98	0.00	0.00	0.01
entity recognition module	TechTool	0.81	0.00	0.17	0.01
annotation representation	TechTool	0.87	0.00	0.05	0.08
normal-form derivation	TechTool	0.71	0.00	0.27	0.01
Japanese homophone error	other	0.33	0.05	0.39	0.23
graph-walk	TechTool	0.64	0.00	0.00	0.35
terminology derivation	other	0.03	0.11	0.85	0.01
speech repair correction	TechTool	0.96	0.00	0.04	0.00
corpus-based question-answering system	TechTool	0.94	0.04	0.00	0.01
misclassification cost	DSMMM	0.01	0.00	0.00	0.99
log-entropy weighting	TechTool	0.52	0.00	0.00	0.48
class-based selectional preference acquisition	TechTool	0.96	0.00	0.01	0.03
recursive theory	other	0.43	0.03	0.51	0.02
ne discovery	TechTool	0.96	0.01	0.02	0.01
human short term memory capacity	DSMMM	0.01	0.00	0.33	0.65
simr bitext mapping	TechTool	0.77	0.01	0.11	0.12
probabilistic model	DSMMM	0.23	0.00	0.00	0.77
iterative expectation-maximisation	TechTool	0.97	0.00	0.02	0.01
maximum entropy classifiers	TechTool	0.92	0.00	0.00	0.08
essay score	DSMMM	0.01	0.03	0.01	0.95
probability theory	DSMMM	0.00	0.18	0.03	0.79
naive bayes approach	TechTool	1.00	0.00	0.00	0.00
linguistic language processing	TechTool	0.94	0.01	0.03	0.02
supervised mode	TechTool	0.96	0.00	0.03	0.00
sense-filtering	TechTool	0.98	0.00	0.00	0.02
automatic verb classification	TechTool	0.98	0.02	0.00	0.00
ontology language	Linguistics	0.02	0.92	0.03	0.03
collocational information	other	0.03	0.01	0.89	0.08
gpsg-based generation	TechTool	0.99	0.00	0.01	0.01
xml processing	TechTool	0.98	0.00	0.02	0.00
automated natural language understanding	TechTool	0.97	0.00	0.02	0.00
classifier-based parsing	TechTool	0.97	0.00	0.00	0.03
conceptualization	TechTool	0.55	0.06	0.27	0.11
word-sense disambiguation	TechTool	0.84	0.15	0.01	0.00
structure inference	TechTool	0.97	0.00	0.02	0.01
psychological machinery	other	0.08	0.35	0.56	0.01
temporal subordination	TechTool	0.58	0.00	0.41	0.00
statistical nlg systems	TechTool	0.99	0.00	0.00	0.00
temporal information extraction	TechTool	0.74	0.00	0.26	0.00
ibm models	DSMMM	0.05	0.00	0.00	0.95
word similarity measure	DSMMM	0.00	0.00	0.01	0.98
selection restriction	TechTool	0.96	0.00	0.00	0.04
forest construction	TechTool	0.80	0.00	0.02	0.18
encapsulation	other	0.31	0.22	0.40	0.07
heuristic word identification	TechTool	0.97	0.00	0.01	0.02
transformation-based parsing	TechTool	0.99	0.00	0.00	0.01
phrase-based translation model	DSMMM	0.09	0.01	0.00	0.90
pp attachment disambiguation	TechTool	0.98	0.02	0.00	0.00
length frequency	DSMMM	0.00	0.00	0.00	1.00
centroid clustering	TechTool	0.89	0.00	0.00	0.10
mutual information method	TechTool	0.50	0.00	0.01	0.48
feature inconsistency	TechTool	0.62	0.00	0.32	0.06
wordnet	TechTool	0.50	0.30	0.16	0.04
natural hmguage processing	TechTool	0.97	0.01	0.02	0.00
topicalisation	TechTool	0.49	0.08	0.34	0.09
soft science research	TechTool	0.69	0.15	0.16	0.00
syntactic substitution	TechTool	0.98	0.00	0.02	0.00
prepositional modification	TechTool	0.70	0.29	0.00	0.00
grammar analysis	TechTool	0.97	0.00	0.01	0.01
sequential corpus processing	TechTool	0.99	0.01	0.00	0.00
speech	Linguistics	0.11	0.47	0.35	0.06
model-based learning	TechTool	0.84	0.00	0.00	0.16
discriminative model	DSMMM	0.25	0.00	0.00	0.75
question template builder	TechTool	0.91	0.00	0.06	0.03
moe-mandarin dictionary	Linguistics	0.06	0.91	0.01	0.01
automatic alignment	TechTool	1.00	0.00	0.00	0.00
city university corpus	Linguistics	0.00	0.99	0.01	0.00
noun case frame	Linguistics	0.22	0.72	0.00	0.06
hand-crafted grammar	TechTool	0.82	0.16	0.00	0.03
tap-xl automate analyst ' assistant	TechTool	0.72	0.22	0.06	0.00
deep generation	TechTool	0.95	0.00	0.04	0.00
optinfization	TechTool	0.61	0.12	0.14	0.13
local syntactic similarity	DSMMM	0.07	0.00	0.02	0.91
constituent boundary prediction	TechTool	0.89	0.01	0.08	0.02
speech recognition \	TechTool	0.84	0.14	0.00	0.01
nfl translation	TechTool	0.44	0.43	0.12	0.01
contextual processing	TechTool	0.99	0.00	0.01	0.00
countability learning	TechTool	0.63	0.04	0.33	0.00
opinion determination	TechTool	0.65	0.00	0.35	0.00
frameset tag	Linguistics	0.44	0.49	0.07	0.00
line array microphone	DSMMM	0.23	0.00	0.08	0.70
idiosyncratic variation	other	0.01	0.00	0.68	0.31
chunk-based statistical machine translation	TechTool	0.97	0.01	0.01	0.01
lexicon design	Linguistics	0.08	0.52	0.39	0.01
speech recognition m	TechTool	0.53	0.10	0.33	0.05
speaker activity	other	0.04	0.00	0.91	0.05
mitkovs knowledge-poor pronoun resolution	TechTool	0.93	0.02	0.05	0.00
probabilistic language model	DSMMM	0.10	0.00	0.00	0.90
semantic similarity detection	TechTool	0.68	0.00	0.00	0.32
network-based learning	TechTool	0.90	0.00	0.01	0.09
interactive translation	TechTool	0.91	0.00	0.09	0.00
language parsing system	TechTool	0.94	0.00	0.01	0.05
linear time	DSMMM	0.14	0.00	0.34	0.53
grid	TechTool	0.31	0.20	0.27	0.22
aspectual classification	TechTool	0.96	0.01	0.02	0.02
multimedia delivery	TechTool	0.82	0.00	0.17	0.00
summary sentence generation	TechTool	0.75	0.00	0.02	0.23
adjective block	DSMMM	0.03	0.35	0.00	0.62
server	TechTool	0.42	0.18	0.35	0.05
dynmnic programming	TechTool	0.89	0.00	0.10	0.01
concept identification	TechTool	0.99	0.00	0.01	0.00
human annotators	other	0.05	0.02	0.91	0.03
categorization task	TechTool	0.74	0.00	0.26	0.00
sentence-by-sentence translation	TechTool	0.45	0.35	0.00	0.19
matching	other	0.31	0.20	0.34	0.14
dop estimation	TechTool	0.92	0.00	0.00	0.08
look-up tool	TechTool	0.94	0.00	0.01	0.04
instructional software	TechTool	0.60	0.05	0.36	0.00
accent classification	TechTool	0.98	0.01	0.00	0.02
ridf value	DSMMM	0.02	0.06	0.00	0.92
gtamtnar processing	TechTool	0.70	0.08	0.15	0.07
indexicality	TechTool	0.51	0.23	0.18	0.08
correction method	TechTool	0.99	0.00	0.00	0.01
reference translations	Linguistics	0.00	0.57	0.43	0.00
approximate maximization	TechTool	0.87	0.00	0.01	0.11
shallow syntactic parsing	TechTool	0.98	0.00	0.00	0.02
principal training	TechTool	0.85	0.13	0.02	0.01
natural language generation system	TechTool	0.98	0.00	0.01	0.00
trigrmn model	DSMMM	0.04	0.00	0.00	0.96
constraint grammar	TechTool	0.83	0.02	0.00	0.15
segmentation method	TechTool	1.00	0.00	0.00	0.00
nlp architecture	TechTool	0.98	0.01	0.02	0.00
call classification	TechTool	0.57	0.00	0.00	0.43
cross-validation procedure	TechTool	0.96	0.00	0.03	0.01
construction determinisation	TechTool	0.96	0.00	0.02	0.02
back-o distribution	DSMMM	0.07	0.08	0.04	0.81
error detection	TechTool	0.87	0.00	0.00	0.13
phrase\/rule extraction technique	TechTool	0.99	0.00	0.00	0.01
bracketed corpora training	Linguistics	0.24	0.74	0.01	0.01
situational information	other	0.03	0.00	0.96	0.01
wordnet-based approach	TechTool	0.93	0.07	0.00	0.00
relevance determination	TechTool	0.79	0.00	0.03	0.18
conceptual clustering	TechTool	0.80	0.00	0.00	0.20
memory-based machine	TechTool	0.85	0.00	0.03	0.12
formalisms	TechTool	0.59	0.15	0.10	0.17
character string generation	TechTool	0.93	0.00	0.05	0.02
verb clustering	Linguistics	0.46	0.54	0.00	0.01
recognition precision	DSMMM	0.00	0.00	0.00	1.00
nondeterministic parsing	TechTool	0.98	0.00	0.01	0.01
feature-graph unification	TechTool	0.90	0.00	0.00	0.10
scope underspecification	other	0.43	0.02	0.55	0.00
extraction process	TechTool	0.95	0.00	0.05	0.00
bunsetsus	TechTool	0.57	0.21	0.13	0.09
citation	Linguistics	0.22	0.44	0.19	0.15
testing data	Linguistics	0.20	0.53	0.08	0.19
USR	TechTool	0.39	0.21	0.31	0.08
synonym-based substitution	TechTool	0.98	0.00	0.01	0.01
digital signal processing	TechTool	0.95	0.00	0.03	0.02
context free rule	TechTool	0.66	0.00	0.34	0.00
keyword selection	TechTool	0.99	0.00	0.00	0.01
backoff system	TechTool	0.98	0.00	0.00	0.02
multi-cost expansion	TechTool	0.94	0.00	0.00	0.06
approximation model	DSMMM	0.04	0.00	0.00	0.96
structure unification grammar	TechTool	0.94	0.01	0.00	0.05
textual ellipsis	other	0.35	0.00	0.65	0.00
sequence grammar	TechTool	0.56	0.36	0.07	0.01
wsj-trained reranker	TechTool	0.81	0.05	0.01	0.13
lexical coding	TechTool	0.73	0.01	0.26	0.00
text revision support	TechTool	0.81	0.00	0.19	0.00
resource-based criterion	TechTool	0.85	0.01	0.03	0.11
base noun phrase	Linguistics	0.04	0.93	0.00	0.03
parallel beam-search	TechTool	0.97	0.00	0.01	0.02
reeursive unification	TechTool	0.99	0.00	0.01	0.01
active clause pattern	other	0.47	0.00	0.49	0.04
topic-probability estimation	TechTool	0.64	0.02	0.00	0.34
factoid question answering	TechTool	0.47	0.10	0.42	0.01
selection statements	TechTool	0.99	0.00	0.01	0.00
Chinese natural language processing	TechTool	0.95	0.02	0.02	0.00
answering corpus	Linguistics	0.02	0.97	0.00	0.02
cosine measure	DSMMM	0.01	0.00	0.00	0.99
process management	TechTool	0.90	0.00	0.10	0.00
noun group	Linguistics	0.01	0.95	0.03	0.01
japanese language	Linguistics	0.01	0.95	0.02	0.01
semantic category information	other	0.02	0.03	0.92	0.03
chinese character-to-pinyin mapping	TechTool	0.84	0.01	0.01	0.14
sound planning	TechTool	0.84	0.00	0.16	0.00
anaphora resolution and acquisition	TechTool	0.97	0.00	0.03	0.00
rapid adaptation	TechTool	0.98	0.00	0.02	0.00
graph structure	DSMMM	0.19	0.02	0.03	0.76
transformation graph	TechTool	0.84	0.00	0.01	0.14
definiteness marker	Linguistics	0.41	0.54	0.04	0.00
local phrase re-ordering	TechTool	0.86	0.01	0.03	0.09
compositionality	TechTool	0.46	0.05	0.44	0.05
panel display	other	0.03	0.00	0.66	0.32
sentence fragment	TechTool	0.69	0.13	0.04	0.15
passage retrieval	TechTool	0.92	0.00	0.00	0.08
language definition	DSMMM	0.29	0.06	0.30	0.36
punctuation mark	other	0.01	0.08	0.89	0.02
query ambiguity resolution	TechTool	0.91	0.00	0.09	0.01
n-gram retrieval	TechTool	0.75	0.00	0.00	0.24
relevance tagging	TechTool	0.86	0.00	0.03	0.10
wordnet similarity	DSMMM	0.00	0.16	0.01	0.83
tagging tool	TechTool	0.97	0.00	0.03	0.00
case-marker	TechTool	0.80	0.17	0.01	0.02
search tool	TechTool	0.99	0.00	0.01	0.00
interpretation rule	TechTool	0.90	0.00	0.09	0.01
partial correctness	other	0.04	0.00	0.50	0.46
natural language text	Linguistics	0.05	0.53	0.42	0.00
discriminative clustering	TechTool	0.96	0.00	0.00	0.04
surface parsing	TechTool	0.89	0.00	0.06	0.05
structural mark-up	TechTool	0.88	0.08	0.02	0.02
renyo form	other	0.27	0.26	0.37	0.09
intonational phrase boundary	TechTool	0.71	0.09	0.01	0.19
multi-document information extraction	TechTool	0.94	0.00	0.06	0.00
computational lexicography	TechTool	0.50	0.18	0.22	0.09
affective classification	TechTool	0.94	0.00	0.05	0.00
xtag grammar	TechTool	0.77	0.22	0.00	0.00
classification tasks	TechTool	0.84	0.00	0.16	0.00
context-based discourse processing	TechTool	0.97	0.00	0.02	0.01
detailed world knowledge	other	0.01	0.00	0.99	0.00
classification techniques	TechTool	1.00	0.00	0.00	0.00
semantic relatedness	DSMMM	0.14	0.02	0.14	0.70
linguistic segment	other	0.26	0.23	0.44	0.07
low level extraction	TechTool	0.85	0.00	0.01	0.14
paraphrases	other	0.16	0.39	0.40	0.05
automated knowledge acquisition	TechTool	0.92	0.00	0.08	0.00
smr translation model	DSMMM	0.08	0.01	0.01	0.90
parameter adjustment	TechTool	0.64	0.00	0.23	0.14
word-to-word translation model	DSMMM	0.14	0.05	0.00	0.80
english non-parallel newspaper corpora	Linguistics	0.01	0.97	0.02	0.01
text generation project	TechTool	0.76	0.00	0.24	0.00
dialogue-based system	TechTool	0.95	0.01	0.01	0.03
learning semantic lexicons	TechTool	0.51	0.31	0.14	0.03
atis benchmark	Linguistics	0.23	0.72	0.05	0.00
structure analysis	TechTool	0.93	0.01	0.05	0.01
temporal feature modification	TechTool	0.82	0.00	0.18	0.01
genetic algorithms	TechTool	0.94	0.00	0.06	0.00
training process	other	0.03	0.01	0.96	0.01
phoneme-based speech recognizer	TechTool	0.95	0.00	0.01	0.04
restricted dialogue	other	0.35	0.02	0.62	0.00
finite-state machine	TechTool	0.87	0.02	0.11	0.00
paragraph	Linguistics	0.20	0.50	0.16	0.13
clique problem	other	0.03	0.00	0.97	0.00
reflexivization	TechTool	0.44	0.21	0.27	0.09
annotation viewer	TechTool	0.73	0.01	0.25	0.00
computing machinery transactions	TechTool	0.84	0.00	0.04	0.12
mapping table	other	0.00	0.00	0.57	0.43
bottom-up chart processing	TechTool	0.98	0.00	0.01	0.01
noun matching	TechTool	0.87	0.02	0.00	0.11
predictive ability	other	0.12	0.00	0.79	0.08
research topic	other	0.00	0.46	0.53	0.00
hmm segmentation	TechTool	0.99	0.00	0.00	0.00
linguistic constraints	other	0.14	0.08	0.77	0.01
markov modelin	TechTool	0.86	0.00	0.01	0.12
automatic feature selection	TechTool	0.99	0.00	0.00	0.00
error detection and categorization	TechTool	0.94	0.00	0.01	0.05
contour type	other	0.29	0.00	0.35	0.35
smt search	TechTool	0.95	0.00	0.01	0.04
term bank	Linguistics	0.01	0.51	0.00	0.48
naive bayes classifier	TechTool	1.00	0.00	0.00	0.00
syntactic and pragmatic analysis	TechTool	0.88	0.00	0.12	0.00
black-and-white representation	TechTool	0.94	0.01	0.02	0.03
ai research	TechTool	0.47	0.10	0.43	0.00
question-answer validation pattern	TechTool	0.58	0.00	0.26	0.17
syntactic preference	TechTool	0.78	0.00	0.02	0.20
idiomatic language generation	TechTool	0.91	0.04	0.04	0.01
similarity thesaurus	DSMMM	0.01	0.42	0.00	0.57
cochlear processing	TechTool	0.96	0.00	0.03	0.01
word-for-word translation	Linguistics	0.42	0.52	0.01	0.05
scene graph	DSMMM	0.03	0.06	0.15	0.77
off-line processing	TechTool	0.90	0.00	0.00	0.10
local normalization	TechTool	0.79	0.00	0.00	0.21
predicate-argument model	DSMMM	0.03	0.30	0.00	0.67
partial candidate solution	TechTool	0.82	0.07	0.04	0.06
english orthography	Linguistics	0.02	0.84	0.14	0.01
sense predication	Linguistics	0.15	0.58	0.27	0.00
pattern generalization and scoring	TechTool	0.65	0.00	0.08	0.26
continuous observation hmm	TechTool	0.79	0.00	0.07	0.14
lambek theorem	TechTool	0.73	0.00	0.27	0.00
selective projection	TechTool	0.61	0.00	0.03	0.36
plural detection	TechTool	0.99	0.00	0.00	0.00
linguistic expressions	Linguistics	0.00	0.57	0.36	0.07
la structure interface	TechTool	0.97	0.01	0.02	0.01
spanish subword lexicon	Linguistics	0.01	0.96	0.00	0.03
p p attachment	DSMMM	0.02	0.18	0.00	0.80
target sentence	Linguistics	0.04	0.93	0.01	0.03
mechanical translation	TechTool	0.79	0.14	0.07	0.00
korean tagging	TechTool	0.89	0.10	0.01	0.00
feature translation	TechTool	0.93	0.02	0.03	0.02
inter-paragraph structure	DSMMM	0.22	0.20	0.10	0.48
information retrieval tasks	TechTool	0.71	0.00	0.29	0.00
finite alphabet	Linguistics	0.14	0.67	0.19	0.00
speech translation application	TechTool	0.70	0.02	0.25	0.03
natural language grammar	TechTool	0.65	0.29	0.05	0.02
statistical sense resolution	TechTool	0.97	0.03	0.00	0.00
superarv structure	TechTool	0.43	0.20	0.12	0.25
multi-document analysis	TechTool	0.95	0.03	0.02	0.00
voice-mail message	TechTool	0.83	0.04	0.14	0.00
intentional stance framework	TechTool	0.61	0.01	0.37	0.00
recursive concatenation	TechTool	0.97	0.00	0.02	0.01
document orient preference set ( dops )	TechTool	0.96	0.02	0.01	0.02
festival text-tospeech system	TechTool	0.90	0.07	0.03	0.00
pseudo-likelihood estimation	TechTool	0.75	0.00	0.00	0.25
speech-like monological multisentential text generation	TechTool	0.88	0.08	0.03	0.00
lazy copying	TechTool	0.85	0.00	0.15	0.00
english syntax	Linguistics	0.13	0.60	0.22	0.04
category model	DSMMM	0.03	0.02	0.00	0.95
sentence-level syntax	DSMMM	0.10	0.02	0.11	0.77
margin-based learning	TechTool	0.93	0.00	0.01	0.06
inner product	other	0.21	0.00	0.61	0.18
temporal information processing	TechTool	0.58	0.00	0.42	0.00
mutation-error hypothesis	TechTool	0.66	0.00	0.09	0.24
z learning	TechTool	0.94	0.01	0.03	0.01
incremental history-based probability model	DSMMM	0.03	0.00	0.00	0.97
legacy-document	Linguistics	0.35	0.62	0.02	0.01
self-organizing map	TechTool	0.64	0.01	0.25	0.10
sense tagging	TechTool	0.93	0.04	0.03	0.00
linguistic classification	TechTool	0.96	0.03	0.01	0.01
web-based document	Linguistics	0.19	0.70	0.02	0.09
best-first search	TechTool	0.98	0.00	0.01	0.01
fast-search recognition	TechTool	0.99	0.00	0.00	0.00
rule discovery	TechTool	0.96	0.00	0.04	0.00
resolution table	other	0.01	0.00	0.72	0.26
attributed-based classifier	TechTool	0.93	0.00	0.03	0.04
is-a hierarchy	TechTool	0.44	0.40	0.00	0.16
recognition module	TechTool	0.97	0.00	0.03	0.00
morpho-syntactic markup	TechTool	0.79	0.09	0.11	0.02
phonemisation	TechTool	0.75	0.08	0.09	0.09
local spelling correction	TechTool	0.90	0.00	0.09	0.01
information visualiser	other	0.40	0.12	0.44	0.04
clef corpus	Linguistics	0.00	0.98	0.01	0.00
dialogue participant	other	0.13	0.39	0.49	0.00
general-purpose reasoning	TechTool	0.94	0.00	0.06	0.00
multimodal interaction	TechTool	0.50	0.00	0.50	0.00
pos pattern method	TechTool	0.92	0.00	0.01	0.06
LSA-based , cooccurrence-based and dictionary-based methods	TechTool	0.88	0.01	0.01	0.10
prosodic feature	TechTool	0.85	0.00	0.04	0.11
large-vocabulary recognition	TechTool	0.96	0.02	0.02	0.00
orthographic probability	DSMMM	0.00	0.01	0.01	0.98
substring substitution	TechTool	0.95	0.00	0.04	0.00
performance enhancement	DSMMM	0.00	0.00	0.05	0.95
hyperlinking	TechTool	0.75	0.08	0.09	0.09
phrase structure trees	Linguistics	0.03	0.53	0.01	0.44
hpsgs	TechTool	0.52	0.19	0.13	0.17
recall-based evaluation methodology	DSMMM	0.05	0.00	0.01	0.95
1-to-n cardinality	TechTool	0.77	0.01	0.03	0.19
mean normalization	DSMMM	0.50	0.00	0.00	0.50
story understanding system	TechTool	0.97	0.01	0.01	0.01
diagnostic system	TechTool	0.98	0.01	0.01	0.00
referential continuity	TechTool	0.58	0.03	0.35	0.05
semantic understanding	TechTool	0.94	0.00	0.03	0.02
word segmentation ambiguity	TechTool	0.51	0.00	0.49	0.01
exemplar-based classifier	TechTool	0.98	0.01	0.00	0.01
automated transducer inference	TechTool	0.99	0.00	0.00	0.00
rule formation	TechTool	0.91	0.00	0.09	0.00
baseline model	DSMMM	0.16	0.00	0.00	0.83
grammatical compilation process	other	0.14	0.00	0.85	0.01
multiple variant corpora	TechTool	0.53	0.46	0.01	0.00
pronunciation quality	DSMMM	0.00	0.00	0.06	0.94
adaptive speech application	TechTool	0.93	0.00	0.06	0.01
telephone-speech classification	TechTool	0.98	0.01	0.01	0.01
bitterlemons corpus	Linguistics	0.00	0.96	0.01	0.03
np extraction	TechTool	0.94	0.03	0.00	0.03
tf\/idf	TechTool	0.86	0.00	0.01	0.13
word longevity	Linguistics	0.05	0.43	0.12	0.40
unsupervised induction	TechTool	1.00	0.00	0.00	0.00
language generanon	TechTool	0.63	0.04	0.17	0.17
Canadian Hansard	Linguistics	0.03	0.94	0.03	0.00
image classification	TechTool	0.95	0.00	0.02	0.03
speech vector	TechTool	0.60	0.06	0.00	0.33
content-based segmentation	TechTool	0.97	0.00	0.02	0.01
document ranking	TechTool	0.73	0.00	0.05	0.22
prononinalization	TechTool	0.61	0.12	0.14	0.13
object identification problem	other	0.11	0.00	0.89	0.00
alignment technique	TechTool	1.00	0.00	0.00	0.00
